Name,Division Tr,Division Rk,Wins by Kn,Wins by Su,First Roun,Wins by De,Striking ac,Sig. Strike,Takedownr,Sig. Str. La,Sig. Str. At,Submissio,Sig. Str. De,Knockdow,Average Sig,Event_1_H,Event_1_D,Event_1_R,Event_1_Ti,Event_1_M,Event_2_H,Event_2_D,Event_2_R,Event_2_Ti,Event_2_M,Event_3_H,Event_3_D,Event_3_R,Event_3_Ti,Event_3_M,Status,Place_ct,Fighting_s,Age,Height,Weight,Octagon_Reach,Leg_reach,Reach,Trains_at,Fight,Win,Title,Defeat,Former Champion
ScottFerrozzo,Heavyweight,,0,0,0,0,82.7,440,4,440,532,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
ScottHoltzman,Lightweight,,0,0,0,0,57.6,1128,21,1128,1960,0,,4,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 9""",155 lbs,,,"69""",Shield Systems MMA,,,,,
ScottJorgensen,Bantamweight,,0,0,0,0,46.2,534,21,534,1157,0,,1,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 4""",135 lbs,,,"66""",Twisted Genetiks,,,,,
ScottJunk,Heavyweight,,0,0,0,0,71.4,30,0,30,42,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
ScottMcAfee,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 8""",155 lbs,,,,,,,,,
ScottMorris,Open Weight,,0,0,0,0,100.0,2,1,2,2,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SeanAlvarez,Heavyweight,,0,0,0,0,61.5,16,0,16,26,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SeanBrady,Welterweight,,0,0,0,0,68.6,1172,31,1172,1708,0,,1,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 10""",170 lbs,,,"72""",Renzo Gracie Philly,,,,,
SeanGannon,Heavyweight,,0,0,0,0,66.7,8,0,8,12,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SeanLally,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 0""",170 lbs,,,"74.5""",Sityodtong Boston,,,,,
SeanLoeffler,Middleweight,,0,0,0,0,0.0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"6' 3""",185 lbs,,,,Compound MMA,,,,,
SeanMcCorkle,Heavyweight,,0,0,0,0,55.6,20,2,20,36,0,,0,,,,,,,,,,,,,,,,,Active,,,48.0,"6' 7""",310 lbs,,,"81""",,,,,,
SeanO'Connell,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"6' 2""",205 lbs,,,"74""",,,,,,
SeanO'Malley,Bantamweight,,0,0,0,0,61.7,1105,3,1105,1790,0,,8,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 11""",135 lbs,,,"72""",MMA LAB,,,,,
SeanPierson,Welterweight,,0,0,0,0,49.7,464,2,464,933,0,,1,,,,,,,,,,,,,,,,,Active,,,49.0,"6' 0""",170 lbs,,,"76""",Grant Brothers MMA,,,,,
SeanSalmon,,,0,0,0,0,47.1,16,2,16,34,0,,0,,,,,,,,,,,,,,,,,Active,,,47.0,"5' 10""",205 lbs,,,,,,,,,
SeanSantella,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 5""",125 lbs,,,,Ricardo Almeida Jiu-Jitsu,,,,,
SeanSharaf,Heavyweight,,0,0,0,0,44.3,54,1,54,122,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"6' 3""",252 lbs,,,"77""",RVCA ,,,,,
SeanSherk,Lightweight,,0,0,0,0,60.5,1274,50,1274,2107,0,,0,,,,,,,,,,,,,,,,,Active,,,51.0,"5' 6""",155 lbs,,,"67""",Minnesota Martial Arts Academy,,,,,
SeanSoriano,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 9""",146 lbs,,,"70""",Kill Cliff FC,,,,,
SeanSpencer,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 10""",170 lbs,,,"75.5""",,,,,,
SeanStrickland,Middleweight,,0,0,0,0,44.1,2372,18,2372,5376,0,,6,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 1""",185 lbs,,,"76""",Xtreme Couture,,,,,
SeanWoodson,Featherweight,,0,0,0,0,53.5,1013,5,1013,1893,0,,4,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 2""",146 lbs,,,"78""",Wolves Den Training Center,,,,,
SebastianSzalay,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 7""",145 lbs,,,,,,,,,
SedriquesDumas,Middleweight,,0,0,0,0,61.3,273,5,273,445,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"6' 2""",185 lbs,,,"79""",Team Remedy BJJ & MMA,,,,,
SemmySchilt,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,51.0,"6' 11""",256 lbs,,,,,,,,,
SeokhyeonKo,Welterweight,,0,0,0,0,62.3,187,8,187,300,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 10""",169 lbs,,,"71""",Team Stun Gun,,,,,
SeongChanHong,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 7""",155 lbs,,,,Korean Top Team,,,,,
SergeiPavlovich,Heavyweight,,0,0,0,0,52.8,344,2,344,651,0,,7,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 3""",249 lbs,,,"84""",American Top Team,,,,,
SergeyKhandozhko,Welterweight,,0,0,0,0,60.0,297,2,297,495,0,,3,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 1""",169 lbs,,,"74""",Industrials,,,,,
SergeyMorozov,Bantamweight,,0,0,0,0,54.8,316,15,316,577,0,,1,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 6""",136 lbs,,,"67""",Erkin Kush,,,,,
SergheiSpivac,Heavyweight,,0,0,0,0,60.5,710,31,710,1173,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"6' 3""",251 lbs,,,"78""",Polar Bear Team,,,,,
SergioMoraes,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"6' 0""",170 lbs,,,"72""",Alliance Jiu-Jitsu,,,,,
SergioPettis,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 6""",135 lbs,,,"69""",Roufusport,,,,,
SerhiySidey,Bantamweight,,0,0,0,0,41.6,233,5,233,560,0,,1,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 11""",135 lbs,,,"72""",Burlington Training Centre,,,,,
SethBaczynski,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"6' 3""",185 lbs,,,"74""",Power MMA Team,,,,,
SethPetruzelli,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,45.0,"6' 0""",205 lbs,,,"76""",Jungle MMA,,,,,
SeungGukChoi,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 6""",125 lbs,,,"64""",Korean Zombie MMA,,,,,
SeungWooChoi,Featherweight,,0,0,0,0,50.1,642,6,642,1281,0,,5,,,,,,,,,,,,,,,,,Active,,,32.0,"6' 0""",146 lbs,,,"74""",Korean Zombie MMA,,,,,
ShaheenSantana,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 1""",145 lbs,,,"75""",MMA Masters,,,,,
ShamarBailey,,,0,0,0,0,35.6,119,5,119,334,0,,0,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 8""",155 lbs,,,"75""",Integrated Fighting Academy,,,,,
ShamilAbdurakhimov,Heavyweight,,0,0,0,0,52.4,317,5,317,605,0,,2,,,,,,,,,,,,,,,,,Active,,,43.0,"6' 3""",263 lbs,,,"76""",Peresvet FT,,,,,
ShamilGamzatov,Light Heavyweight,,0,0,0,0,52.0,117,0,117,225,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 2""",206 lbs,,,"76""",Krepost,,,,,
ShamilGaziev,Heavyweight,,0,0,0,0,57.4,197,3,197,343,0,,2,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 4""",260 lbs,,,"78.5""",KHK MMA Team,,,,,
ShanaDobson,Women's Flyweight,,0,0,0,0,47.7,285,3,285,598,0,,1,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 6""",126 lbs,,,"69""",Elevation Fight Team,,,,,
ShaneBurgos,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 11""",156 lbs,,,"75.5""",Team Tiger Schulman,,,,,
ShaneCampbell,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 7""",145 lbs,,,,,,,,,
ShaneCarwin,Heavyweight,,0,0,0,0,54.6,189,2,189,346,0,,4,,,,,,,,,,,,,,,,,Active,,,50.0,"6' 2""",265 lbs,,,"80""",Grudge Training Center,,,,,
ShaneDel Rosario,Heavyweight,,0,0,0,0,70.2,66,1,66,94,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"6' 4""",244 lbs,,,,Team Oyama,,,,,
ShaneHowell,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 8""",125 lbs,,,"69.5""",R-1 MMA,,,,,
ShaneNelson,Featherweight,,0,0,0,0,56.9,199,4,199,350,0,,1,,,,,,,,,,,,,,,,,Active,,,,"5' 9""",145 lbs,,,"70""",,,,,,
ShanePrimm,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,185 lbs,,,,,,,,,
ShaneRoller,Lightweight,,0,0,0,0,45.2,192,5,192,425,0,,1,,,,,,,,,,,,,,,,,Active,,,45.0,"5' 10""",155 lbs,,,"72""",,,,,,
ShaneYoung,Featherweight,,0,0,0,0,42.3,402,3,402,950,0,,1,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 8""",149 lbs,,,"72.5""",City Kickboxing,,,,,
ShangZhifa,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 7""",125 lbs,,,"63""",Longyun MMA Gym,,,,,
ShannaYoung,Women's Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 7""",126 lbs,,,"67""",Syndicate MMA,,,,,
ShannonGugerty,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 10""",155 lbs,,,"71""",,,,,,
ShannonRoss,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SharaMagomedov,Middleweight,,0,0,0,0,68.5,673,0,673,982,0,,2,,,,,,,,,,,,,,,,,Active,,,31.0,"6' 2""",186 lbs,,,"73""",GOR MMA,,,,,
ShaunaBannon,Women's Strawweight,,0,0,0,0,57.3,339,0,339,592,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 5""",116 lbs,,,"65""",Holohan Martial Arts,,,,,
ShaunEtchell,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 7""",125 lbs,,,"68""",Launceston Boxing & MMA,,,,,
ShavkatRakhmonov,Welterweight,,0,0,0,0,69.7,426,7,426,611,0,,1,,,,,,,,,,,,,,,,,Active,,,30.0,"6' 1""",171 lbs,,,"77""",Kill Cliff FC,,,,,
ShawnJordan,Heavyweight,,0,0,0,0,59.2,378,9,378,639,0,,3,,,,,,,,,,,,,,,,,Active,,,40.0,"6' 0""",255 lbs,,,"75.5""",Jackson-Wink MMA,,,,,
ShawnTeed,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 5""",250 lbs,,,,Ricardo Almeida Jiu-Jitsu,,,,,
ShayilanNuerdanbieke,Featherweight,,0,0,0,0,57.9,303,14,303,523,0,,3,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 8""",145 lbs,,,"69""",China Top Team,,,,,
ShaynaBaszler,Women's Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,44.0,"5' 7""",135 lbs,,,"67.8""",,,,,,
SheilaGaff,Women's Strawweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 5""",135 lbs,,,"62""",,,,,,
SheldonWestcott,Welterweight,,0,0,0,0,52.3,116,6,116,222,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"6' 1""",170 lbs,,,"71""",Complete Martial Arts and Fitness,,,,,
SheltonGraves,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"6' 2""",265 lbs,,,"76""",,,,,,
ShermanPendergarst,,,0,0,0,0,66.7,14,1,14,21,0,,0,,,,,,,,,,,,,,,,,Active,,,,"6' 1""",235 lbs,,,,Team Tompkins,,,,,
SherrardBlackledge,Lightweight,,0,0,0,0,62.6,226,8,226,361,0,,0,,,,,,,,,,,,,,,,,Active,,,31.0,"5' 11""",155 lbs,,,"75""",Syndicate MMA,,,,,
SheymonMoraes,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 8""",145 lbs,,,"72""",Black House MMA,,,,,
ShimonSmotritsky,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,24.0,"6' 2""",170 lbs,,,"74""",Xtreme Couture,,,,,
ShinshoAnzai,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,39.0,"5' 7""",170 lbs,,,"70.5""",Team Climb,,,,,
ShinHaraguchi,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,26.0,"5' 5""",145 lbs,,,"68""",,,,,,
Shi Ming,Women's Strawweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 2""",115 lbs,,,"60""",China Catch Wrestling,,,,,
ShoheiNose,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 6""",135 lbs,,,"68""",Master Japan,,,,,
ShonieCarter,,,0,0,0,0,56.0,223,10,223,398,0,,2,,,,,,,,,,,,,,,,,Active,,,53.0,"5' 9""",170 lbs,,,,,,,,,
ShonteBarnes,Middleweight,,0,0,0,0,43.1,22,0,22,51,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 11""",185 lbs,,,"76""",American Top Team Asheville,,,,,
Sho PatrickUsami,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,25.0,"5' 9""",155 lbs,,,"70""",,,,,,
ShunichiShimizu,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 6""",135 lbs,,,"66""",,,,,,
ShuyaKamikubo,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 5""",135 lbs,,,"68""",,,,,,
SidneyOutlaw,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 9""",156 lbs,,,"76""",Kill Cliff FC,,,,,
SijaraEubanks,Women's Bantamweight,,0,0,0,0,49.4,773,17,773,1564,0,,1,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 4""",127 lbs,,,"67""",Catone MMA,,,,,
SilvanaGomez Juarez,Women's Flyweight,,0,0,0,0,32.7,102,0,102,312,0,,2,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 3""",115 lbs,,,"65""",Entram Gym,,,,,
SimeonThoresen,Welterweight,,0,0,0,0,51.7,150,2,150,290,0,,0,,,,,,,,,,,,,,,,,Active,,,41.0,"6' 2""",170 lbs,,,"79""",Frontline Academy,,,,,
SimonBiyong,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 6""",204 lbs,,,"74""",Teixeira MMA & Fitness,,,,,
Sim KaiXiong,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 5""",135 lbs,,,,,,,,,
SioneLatu,Heavyweight,,0,0,0,0,53.8,14,1,14,26,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SirwanKakai,Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 6""",135 lbs,,,"66.5""",American Top Team,,,,,
SiyarBahadurzada,Welterweight,,0,0,0,0,53.5,465,8,465,869,0,,5,,,,,,,,,,,,,,,,,Active,,,41.0,"5' 11""",170 lbs,,,"73""",Jackson-Wink MMA,,,,,
SlimTrabelsi,Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"6' 1""",243 lbs,,,"74""",MMA Factory,,,,,
SoaPalelei,Heavyweight,,0,0,0,0,74.4,319,9,319,429,0,,0,,,,,,,,,,,,,,,,,Active,,,47.0,"6' 4""",265 lbs,,,"81""",American Top Team,,,,,
SodiqYusuff,Lightweight,,0,0,0,0,52.6,808,3,808,1537,0,,4,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 9""",155 lbs,,,"71""",Team Lloyd Irvin,,,,,
SolomonHutcherson,Light Heavyweight,,0,0,0,0,56.8,25,1,25,44,0,,0,,,,,,,,,,,,,,,,,Active,,,52.0,"5' 11""",185 lbs,,,,,,,,,
SolomonRenfro,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 9""",157 lbs,,,"72""",Xtreme Couture,,,,,
SongKenan,Welterweight,,0,0,0,0,50.0,565,3,565,1130,0,,5,,,,,,,,,,,,,,,,,Active,,,35.0,"6' 0""",171 lbs,,,"71.5""",Beijing Black Tiger,,,,,
SongYadong,Bantamweight,,0,0,0,0,49.8,1201,8,1201,2412,0,,7,,,,,,,,,,,,,,,,,Active,,,27.0,"5' 8""",136 lbs,,,"67""",Team Alpha Male,,,,,
SovannahryEm,Women's Bantamweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 4""",125 lbs,,,,,,,,,
So YulKim,Women's Strawweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 3""",115 lbs,,,"63""",MOB Training Center,,,,,
SpencerFisher,Lightweight,,0,0,0,0,54.8,1066,9,1066,1944,0,,3,,,,,,,,,,,,,,,,,Active,,,49.0,"5' 7""",155 lbs,,,"70""",Miletich Martial Arts,,,,,
SpikeCarlyle,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 8""",157 lbs,,,"71.5""",Treigning Lab ,,,,,
StanislavNedkov,Light Heavyweight,,0,0,0,0,49.4,119,5,119,241,0,,2,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 11""",205 lbs,,,"71""",Bushido Bulgaria,,,,,
StefanSekulic,Welterweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 0""",170 lbs,,,"75""",Family Fight Team,,,,,
StefanStruve,Heavyweight,,0,0,0,0,52.9,776,7,776,1468,0,,3,,,,,,,,,,,,,,,,,Active,,,37.0,"6' 11""",265 lbs,,,"84.5""",Team Schrijber,,,,,
StephanieEgger,Women's Bantamweight,,0,0,0,0,61.3,298,9,298,486,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 6""",135 lbs,,,"68""",Buddy Gym MMA St. Gallen,,,,,
StephanieFrausto,Women's Strawweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 2""",115 lbs,,,"61""",Combat Sports Academy,,,,,
StephanieLuciano,Women's Strawweight,,0,0,0,0,48.2,324,2,324,672,0,,1,,,,,,,,,,,,,,,,,Active,,,25.0,"5' 6""",116 lbs,,,"65""",Gordinho Fight Team,,,,,
StephanBonnar,Light Heavyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,48.0,"6' 4""",205 lbs,,,"79""",One Kick's MMA,,,,,
StephenBass,,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 9""",145 lbs,,,,,,,,,
StephenThompson,Welterweight,,0,0,0,0,51.2,1505,5,1505,2937,0,,10,,,,,,,,,,,,,,,,,Active,,,42.0,"6' 0""",170 lbs,,,"75""",Team Upstate Karate,,,,,
StevenKoslow,Bantamweight,,0,0,0,0,47.6,20,5,20,42,0,,0,,,,,,,,,,,,,,,,,Active,,,28.0,"5' 7""",136 lbs,,,"69""",10th Planet Jiu Jitsu,,,,,
StevenNguyen,Featherweight,,0,0,0,0,42.8,494,1,494,1154,0,,7,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 11""",145 lbs,,,"73""",Fortis MMA,,,,,
StevenPeterson,Featherweight,,0,0,0,0,47.0,801,12,801,1706,0,,1,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 10""",146 lbs,,,"70""",Fortis MMA,,,,,
StevenSiler,Featherweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"5' 10""",145 lbs,,,"70""",FactoryX Muay Thai,,,,,
SteveBerger,,,0,0,0,0,73.5,136,1,136,185,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SteveBosse,Light Heavyweight,,0,0,0,0,58.1,125,1,125,215,0,,1,,,,,,,,,,,,,,,,,Active,,,43.0,"5' 11""",205 lbs,,,"72""",TriStar Gym,,,,,
SteveBruno,,,0,0,0,0,70.2,85,5,85,121,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 10""",170 lbs,,,,American Top Team,,,,,
SteveByrnes,Middleweight,,0,0,0,0,70.3,45,3,45,64,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SteveCantwell,Middleweight,,0,0,0,0,34.2,282,3,282,824,0,,0,,,,,,,,,,,,,,,,,Active,,,38.0,"6' 2""",185 lbs,,,"75""",One Kick's MMA,,,,,
SteveErceg,Bantamweight,,0,0,0,0,49.0,451,5,451,920,0,,1,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 8""",125 lbs,,,"68""",Wilkes Martial Arts,,,,,
SteveGarcia,Featherweight,,0,0,0,0,55.1,498,4,498,904,0,,8,,,,,,,,,,,,,,,,,Active,,,33.0,"6' 0""",146 lbs,,,"75""",Jackson-Wink MMA,,,,,
SteveJennum,Open Weight,,0,0,0,0,43.5,37,3,37,85,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SteveJudson,Heavyweight,,0,0,0,0,58.3,21,0,21,36,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SteveLopez,,,0,0,0,0,47.2,83,0,83,176,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 11""",155 lbs,,,,,,,,,
SteveMontgomery,Welterweight,,0,0,0,0,43.2,102,0,102,236,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"6' 4""",185 lbs,,,"75""",,,,,,
SteveNelmark,Open Weight,,0,0,0,0,91.1,41,2,41,45,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
SteveSteinbeiss,Middleweight,,0,0,0,0,74.0,162,0,162,219,0,,0,,,,,,,,,,,,,,,,,Active,,,,"6' 3""",206 lbs,,,"75""",,,,,,
SteveVigneault,Middleweight,,0,0,0,0,53.3,8,0,8,15,0,,0,,,,,,,,,,,,,,,,,Active,,,,"5' 10""",169 lbs,,,,,,,,,
StevieLynch,Welterweight,,0,0,0,0,25.0,7,0,7,28,0,,0,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,
StevieRay,Lightweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,35.0,"5' 10""",156 lbs,,,"71""",Higher Level Martial Arts,,,,,
StewartNicoll,Flyweight,,0,0,0,0,51.7,15,1,15,29,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 5""",126 lbs,,,"65.5""",Broz Martial Arts,,,,,
StipeMiocic,Heavyweight,,0,0,0,0,61.8,1579,25,1579,2556,0,,7,,,,,,,,,,,,,,,,,Active,,,42.0,"6' 4""",249 lbs,,,"80""",Strong Style Fight Team,,,,,
SultanAliev,Welterweight,,0,0,0,0,63.9,140,5,140,219,0,,0,,,,,,,,,,,,,,,,,Active,,,40.0,"5' 11""",170 lbs,,,"74.5""",American Top Team,,,,,
SumanMokhtarian,Featherweight,,0,0,0,0,58.4,73,0,73,125,0,,0,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 8""",145 lbs,,,"72""",Australian Top Team,,,,,
SumitKumar,Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,24.0,"5' 5""",125 lbs,,,,Team Alpha Male,,,,,
Sumudaerji,Flyweight,,0,0,0,0,54.5,415,1,415,762,0,,2,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 8""",126 lbs,,,"72""",Team Alpha Male,,,,,
SuYoungYou,Bantamweight,,0,0,0,0,71.4,162,7,162,227,0,,0,,,,,,,,,,,,,,,,,Active,,,29.0,"5' 6""",136 lbs,,,"65""",Von Jiu Jitsu,,,,,
SyuriKondo,Women's Strawweight,,0,0,0,0,45.9,260,0,260,566,0,,0,,,,,,,,,,,,,,,,,Active,,,36.0,"5' 4""",115 lbs,,,"66""",Vos Gym,,,,,
TabathaRicci,Women's Strawweight,,0,0,0,0,45.0,798,23,798,1775,0,,0,,,,,,,,,,,,,,,,,Active,,,30.0,"5' 1""",115 lbs,,,"61""",Paragon BJJ,,,,,
Tae HyunBang,Lightweight,,0,0,0,0,44.2,151,2,151,342,0,,3,,,,,,,,,,,,,,,,,Active,,,42.0,"5' 9""",155 lbs,,,"71""",Korean Top Team,,,,,
TafonNchukwi,Light Heavyweight,,0,0,0,0,55.7,529,4,529,950,0,,2,,,,,,,,,,,,,,,,,Active,,,30.0,"6' 0""",189 lbs,,,"77""",Team Lloyd Irvin,,,,,
TagirUlanbekov,Flyweight,,0,0,0,0,59.2,474,17,474,800,0,,1,,,,,,,,,,,,,,,,,Active,,,33.0,"5' 7""",126 lbs,,,"70""",Eagles MMA,,,,,
TailaSantos,Women's Flyweight,,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,,32.0,"5' 6""",125 lbs,,,"67.5""",Team Taila Santos,,,,,
TainaraLisboa,Women's Bantamweight,,0,0,0,0,63.3,181,4,181,286,0,,0,,,,,,,,,,,,,,,,,Active,,,34.0,"5' 7""",135 lbs,,,"67""",Damas 013,,,,,
