Name,Division Tr,Division Rk,Wins by Kn,Wins by Su,First Roun,Wins by De,Striking ac,Sig. Strike,Takedownr,Sig. Str. La,Sig. Str. At,Submissio,Sig. Str. De,Knockdow,Average Sig,Event_1_H,Event_1_D,Event_1_R,Event_1_Ti,Event_1_M,Event_2_H,Event_2_D,Event_2_R,Event_2_Ti,Event_2_M,Event_3_H,Event_3_D,Event_3_R,Event_3_Ti,Event_3_M,Status,Place_ct,Fighting_s,Age,Height,Weight,Octagon_Reach,Leg_reach,Reach,Trains_at,Fight,Win,Title,Defeat,Former Champion
Duda Santana,Women's Bantamweight,3-1-0,1,0,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,29,"5' 7""",135 lbs,,,"73""",Tata Fight Team,,,,,
Dusko Todorovic,Middleweight,12-6-0,8,3,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Serbia,Orthodox,31,"6' 1""",186 lbs,,,"74""",Secutor,,,,,
Dustin Hazelett,Lightweight,12-7-0,1,9,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,39,"6' 1""",155 lbs,,,"76.5""",,,,,,
Dustin Jacoby,Light Heavyweight,21-9-1,14,1,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,37,"6' 3""",205 lbs,,,"76""",FactoryX Muay Thai,,,,,
Dustin Joynson,Heavyweight,7-1-0,3,1,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,39,"6' 5""",236 lbs,,,"78""",Zugec Ultimate Martial Arts,,,,,
Dustin Kimura,Bantamweight,11-3-0,2,8,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"5' 7""",135 lbs,,,"71""",,,,,,
Dustin Neace,Featherweight,2-6-0,0,2,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,38,"5' 9""",145 lbs,,,,Damage Inc.,,,,,
Dustin Ortiz,Flyweight,19-8-0,9,3,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"5' 5""",125 lbs,,,"65""",Combat Sports Academy,,,,,
Dustin Pague,,11-10-0,3,8,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,37,"5' 9""",135 lbs,,,"74.5""",Disciple MMA,,,,,
Dustin Poirier,Lightweight,30-10-0,16,7,0,30,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,36,"5' 9""",156 lbs,,,"72""",American Top Team,,,,,
Dustin Stoltzfus,Middleweight,16-7-0,3,6,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"6' 0""",185 lbs,,,"75""",Xtreme Couture,,,,,
Dwight Grant,Welterweight,11-6-0,7,0,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,40,"6' 1""",184 lbs,,,"76""",Alliance MMA,,,,,
Dwight Joseph,Bantamweight,13-2-0,4,3,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Liberia,Switch,35,"5' 7""",145 lbs,,,"66""",Team Alpha Male,,,,,
Dylan Andrews,Middleweight,18-9-0,13,3,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,New Zealand,Switch,45,"6' 3""",185 lbs,,,"73.5""",,,,,,
Dylan Budka,Middleweight,7-5-0,1,2,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,25,"6' 0""",186 lbs,,,"75""",Demolition Fight Team,,,,,
Dylan Lockard,Featherweight,6-2-0,3,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 9""",145 lbs,,,"72""",,,,,,
Dylan Potter,Heavyweight,10-7-0,3,7,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,30,"6' 3""",255 lbs,,,"77""",American Top Team Portland,,,,,
Dylan Salvador,Lightweight,6-2-0,1,5,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,France,Southpaw,32,"5' 9""",155 lbs,,,"69.5""",,,,,,
Ebenezer Braga,Heavyweight,2-6-0,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Eddie Alvarez,Lightweight,30-8-0,18,6,0,30,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"5' 9""",155 lbs,,,"69""",Ricardo Almeida Jiu-Jitsu,,,,,
Eddie Gordon,Middleweight,8-7-0,3,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"6' 0""",185 lbs,,,"76.5""",Serra-Longo Fight Team ,,,,,
Eddie Mendez,Middleweight,8-4-1,3,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,--,41,"5' 10""",185 lbs,,,,,,,,,
Eddie Ruiz,Lightweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Eddie Sanchez,,4-9-0,3,0,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,43,"6' 3""",245 lbs,,,"74""",,,,,,
Eddie Wineland,Bantamweight,24-16-1,14,5,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"5' 7""",135 lbs,,,"69""",Duneland Vale Tudo,,,,,
Eddie Yagin,Featherweight,16-5-1,5,5,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,46,"5' 7""",145 lbs,,,,Alliance MMA,,,,,
Edgar Chairez,Flyweight,12-6-0,4,8,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,29,"5' 7""",126 lbs,,,"71""",Entram Gym,,,,,
Edgar Garcia,Welterweight,14-5-0,7,5,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"5' 10""",170 lbs,,,"71""",,,,,,
Edivan Santos,Heavyweight,12-5-0,8,4,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,33,"6' 4""",234 lbs,,,"78""",Chute Boxe,,,,,
Edmen Shahbazyan,Middleweight,15-5-0,12,1,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,27,"6' 2""",185 lbs,,,"75""",Xtreme Couture,,,,,
Ednaldo Oliveira,Light Heavyweight,14-7-1,8,2,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,41,"6' 7""",225 lbs,,,"81.5""",Champion Team,,,,,
Edson Barboza,Lightweight,24-12-0,14,1,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,39,"5' 11""",145 lbs,,,"75""",American Top Team,,,,,
Edson Gomez,Welterweight,5-2-0,5,0,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Switch,34,"5' 8""",170 lbs,,,"69""",Combined Martial Science,,,,,
Eduarda Moura,Women's Flyweight,12-1-0,4,5,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,31,"5' 6""",126 lbs,,,"66""",Galpao Da Luta,,,,,
Eduardo Neves,Heavyweight,7-3-0,7,0,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,25,"6' 2""",263 lbs,,,"78.5""",Machado Team,,,,,
Edward Faaloloto,,2-4-0,0,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,"5' 9""",155 lbs,,,"70""",,,,,,
Edwin Dewees,Middleweight,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,185 lbs,,,,,,,,,
Edwin Figueroa,Bantamweight,9-5-0,6,2,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,40,"5' 7""",135 lbs,,,"69""",Mohler MMA,,,,,
Ed Herman,Light Heavyweight,27-16-0,7,15,0,27,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,44,"6' 1""",206 lbs,,,"77""",American Top Team Portland,,,,,
Efrain Escudero,Lightweight,30-15-0,2,15,0,30,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,39,"5' 9""",170 lbs,,,"77""",MMA LAB,,,,,
Eiji Mitsuoka,Featherweight,19-9-2,3,11,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,49,"5' 7""",145 lbs,,,,Freelance,,,,,
Eldo Xavier Dias,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Elias Garcia,Flyweight,7-2-0,3,3,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,32,"5' 5""",125 lbs,,,"67""",Roufusport,,,,,
Elias Silverio,Lightweight,13-3-0,3,1,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,38,"5' 9""",155 lbs,,,"73""",,,,,,
Elias Theodorou,Middleweight,20-3-0,7,2,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,37,"6' 1""",185 lbs,,,"75.5""",TriStar Gym,,,,,
Elias Urbina,Middleweight,3-1-0,1,1,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,31,"6' 3""",185 lbs,,,"77""",,,,,,
Elijah Smith,Bantamweight,8-1-0,4,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,22,"5' 9""",135 lbs,,,"71""",Victory MMA,,,,,
Eliot Marshall,Light Heavyweight,11-3-0,2,5,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,44,"6' 3""",205 lbs,,,"77""",,,,,,
Elise Reed,Women's Strawweight,8-5-0,2,0,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,32,"5' 3""",115 lbs,,,"63""",Kickside Martial Arts,,,,,
Elisha Ellison,Heavyweight,5-1-0,4,1,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,--,28,,265 lbs,,,,Combat Sport and Fitness,,,,,
Elizabeth Phillips,Women's Bantamweight,6-8-0,2,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 6""",135 lbs,,,"65""",Sikjitsu,,,,,
Elizeu Zaleski dos Santos,Welterweight,25-9-1,15,3,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,38,"5' 11""",171 lbs,,,"73""",CM System,,,,,
Eli Aronov,Middleweight,6-1-0,2,2,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Israel,Orthodox,29,"5' 10""",185 lbs,,,"72""",Xtreme Couture,,,,,
Elves Brener,Lightweight,16-5-0,3,11,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,27,"5' 10""",155 lbs,,,"72.5""",Chute Boxe,,,,,
Elvis Mutapcic,Middleweight,15-5-1,6,6,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"6' 0""",185 lbs,,,"72""",,,,,,
Elvis Sinosic,Light Heavyweight,1-6-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,54,"6' 3""",205 lbs,,,"77.5""",,,,,,
Emiliano Sordi,Light Heavyweight,23-13-1,16,6,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Argentina,Orthodox,34,"6' 2""",206 lbs,,,"77""",Nova Uniao ,,,,,
Emilio Cuellar,Flyweight,6-1-0,3,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,--,,"5' 4""",125 lbs,,,,,,,,,
Emily Ducote,Women's Strawweight,15-9-0,4,5,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,31,"5' 2""",115 lbs,,,"63.5""",American Top Team OKC,,,,,
Emily Whitmire,Women's Flyweight,4-5-0,0,1,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"5' 5""",125 lbs,,,"63.5""",Syndicate MMA,,,,,
Emil Meek,Welterweight,10-6-0,8,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Norway,Switch,36,"5' 11""",170 lbs,,,"74.5""",Frontline Academy,,,,,
Emrah Sonmez,Featherweight,14-5-0,8,3,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Turkey,Orthodox,33,"5' 10""",147 lbs,,,"71""",Great Britain Top Team,,,,,
Enrique Barzola,Bantamweight,21-9-2,5,4,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Peru,Orthodox,36,"5' 7""",145 lbs,,,"70""",AKA (American Kickboxing Academy),,,,,
Enrique Marin,Welterweight,9-4-0,0,6,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Spain,--,38,"5' 10""",155 lbs,,,"74""",,,,,,
Enson Inoue,Heavyweight,3-4-0,0,3,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,58,"5' 10""",210 lbs,,,,,,,,,
Eperaim Ginting,Bantamweight,6-1-0,3,3,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Indonesia,Orthodox,29,"5' 4""",135 lbs,,,,Bali Muay Thai & MMA,,,,,
Ericka Almeida,Women's Strawweight,8-3-0,1,7,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,36,"5' 5""",115 lbs,,,"68.5""",Academy Octavio Almeida,,,,,
Erick Gonzalez,Lightweight,14-8-0,8,1,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 11""",155 lbs,,,"75""",Fight Science MMA,,,,,
Erick Montano,Welterweight,7-6-0,2,4,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,39,"6' 0""",170 lbs,,,"73""",,,,,,
Erick Silva,Featherweight,20-11-0,4,13,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,41,"6' 0""",170 lbs,,,"74""",Team Nogueira,,,,,
Eric Martin,Heavyweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Eric McConico,Middleweight,9-3-1,4,3,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,35,"6' 0""",184 lbs,,,"77""",MMA LAB,,,,,
Eric Schafer,,13-7-0,3,8,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,47,"6' 3""",185 lbs,,,"76.5""",,,,,,
Eric Shelton,Flyweight,18-8-0,4,5,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"5' 6""",135 lbs,,,"68""",Rodrigo Pinheiro BJJ,,,,,
Eric Spicely,Middleweight,12-7-0,4,6,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"6' 1""",185 lbs,,,"73""",TriStar Gym,,,,,
Eric Wisely,Lightweight,33-9-1,13,5,0,33,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,40,"5' 8""",145 lbs,,,"70""",Team Conquest,,,,,
Erik Koch,Lightweight,16-6-0,4,8,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,36,"5' 10""",170 lbs,,,"71.5""",Roufusport,,,,,
Erik Perez,Bantamweight,20-9-0,5,8,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,35,"5' 8""",135 lbs,,,"68""",Jackson-Wink MMA,,,,,
Erik Silva,Featherweight,9-3-0,3,4,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Venezuela,Orthodox,38,"5' 9""",146 lbs,,,"71""",Antonio Silva Martial Arts School,,,,,
Erin Blanchfield,Women's Flyweight,13-2-0,2,4,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,26,"5' 4""",125 lbs,,,"66""",Silver Fox BJJ,,,,,
Erisson Ferreira,Flyweight,11-3-0,10,0,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,34,"5' 6""",125 lbs,,,"70""",Machado Team,,,,,
Ernesta Kareckaite,Women's Flyweight,6-1-1,2,0,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Lithuania,Orthodox,27,"5' 9""",126 lbs,,,"71""",Fighters Land MMA,,,,,
Ernest Chavez,Featherweight,10-2-0,5,0,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,42,"5' 8""",155 lbs,,,"70""",Total MMA Studios,,,,,
Ernie Verdicia,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Eryk Anders,Middleweight,17-8-0,10,1,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,38,"6' 1""",193 lbs,,,"75""",MMA LAB,,,,,
Esteban Ribovics,Lightweight,14-2-0,7,5,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Argentina,Orthodox,29,"5' 10""",156 lbs,,,"69""",Kill Cliff FC,,,,,
Estefani Almeida,Women's Flyweight,7-2-0,5,1,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,36,"5' 4""",125 lbs,,,,,,,,,
Estevan Payan,Featherweight,17-13-0,7,3,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,43,"5' 10""",155 lbs,,,"72""",Arizona Combat Sports,,,,,
Eugene Jackson,Middleweight,6-6-0,3,2,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Eugenio Tadeu,Lightweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Evan Dunham,Lightweight,18-9-1,3,6,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,43,"5' 10""",150 lbs,,,"70""",Xtreme Couture,,,,,
Evan Elder,Lightweight,10-2-0,4,2,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,28,"5' 10""",156 lbs,,,"72""",Kill Cliff FC,,,,,
Evan Tanner,Middleweight,13-7-0,5,6,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,54,"6' 0""",185 lbs,,,"74""",,,,,,
Everett Sims,Heavyweight,3-1-0,2,1,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,36,"6' 0""",260 lbs,,,"77.5""",,,,,,
Fabiano Iha,Lightweight,4-5-0,1,3,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Fabiano Scherner,,1-6-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,52,"6' 3""",257 lbs,,,,,,,,,
Fabiola Pidroni,Women's Strawweight,5-0-0,3,1,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Italy,--,31,"5' 3""",115 lbs,,,"63""",,,,,,
Fabio Agu,Middleweight,18-4-0,9,5,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,--,37,"6' 0""",185 lbs,,,"72""",,,,,,
Fabio Cherant,Light Heavyweight,7-5-0,0,5,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,30,"6' 1""",205 lbs,,,"74""",Lauzon MMA,,,,,
Fabio Gurgel,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Fabio Maldonado,Light Heavyweight,25-15-0,15,4,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,45,"6' 1""",239 lbs,,,"75""",Team Nogueira,,,,,
Fabricio Camoes,Lightweight,14-9-0,4,7,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,46,"5' 10""",155 lbs,,,"71.5""",Black House MMA,,,,,
Fabricio Werdum,Heavyweight,24-9-1,6,12,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,47,"6' 4""",241 lbs,,,"77""",Werdum Combat Team,,,,,
Falaniko Vitale,Middleweight,5-9-0,3,1,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"5' 10""",185 lbs,,,,,,,,,
Fares Ziam,Lightweight,17-4-0,6,4,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,France,Orthodox,28,"6' 1""",156 lbs,,,"75""",Kill Cliff FC,,,,,
Farid Basharat,Featherweight,13-0-0,1,6,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Afghanistan,Orthodox,27,"5' 8""",137 lbs,,,"71""",Xtreme Couture,,,,,
Fatima Kline,Women's Strawweight,8-1-0,4,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,25,"5' 6""",115 lbs,,,"67.5""",Silver Fox BJJ,,,,,
Felice Herrig,Women's Strawweight,14-10-0,1,4,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,40,"5' 4""",115 lbs,,,"65""",Valle Flow Striking,,,,,
Felicia Spencer,Women's Featherweight,9-3-0,3,4,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,34,"5' 6""",145 lbs,,,"68""",Jungle MMA,,,,,
Felipe Arantes,Bantamweight,18-10-1,7,6,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,37,"5' 8""",135 lbs,,,"73""",Bronx's Gold Team,,,,,
Felipe Bunes,Flyweight,14-7-0,2,9,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,35,"5' 7""",126 lbs,,,"69""",Pitbull Brothers,,,,,
Felipe Colares,Bantamweight,10-4-0,2,5,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,31,"5' 8""",145 lbs,,,"69""",Team Nogueira,,,,,
Felipe dos Santos,Flyweight,8-3-0,2,3,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,24,"5' 7""",125 lbs,,,"70""",Chute Boxe,,,,,
Felipe Lima,Bantamweight,14-2-0,4,3,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,27,"5' 6""",135 lbs,,,"68""",Allstars Training Center,,,,,
Felipe Olivieri,Lightweight,15-6-0,10,4,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,40,"5' 9""",155 lbs,,,"72""",Nova Uniao ,,,,,
Felipe Silva,Bantamweight,1-2-0,1,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,--,,"5' 9""",135 lbs,,,,,,,,,
Felix Klinkhammer,Welterweight,7-0-0,1,5,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,--,,"6' 0""",170 lbs,,,,London Shootfighters,,,,,
Felix Lee Mitchell,Open Weight,0-3-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Feng Pengchao,Featherweight,0-1-1,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,China,--,,"5' 8""",145 lbs,,,"68""",,,,,,
Feng Xiaocan,Women's Strawweight,10-3-0,4,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,China,Southpaw,23,"5' 7""",115 lbs,,,"66.5""",Chunbo Fighting Club,,,,,
Fernando Padilla,Featherweight,16-6-0,5,9,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,28,"6' 1""",145 lbs,,,"76""",Team Oyama,,,,,
Fernie Garcia,Bantamweight,10-5-0,1,3,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 7""",146 lbs,,,"67""",Fortis MMA,,,,,
Filip Pejic,Bantamweight,15-7-2,10,3,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Croatia,Orthodox,32,"5' 11""",145 lbs,,,"70""",,,,,,
Flavio Moura,Welterweight,1-4-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Open Stance,,,,,,,,,,,,
Floyd Sword,Middleweight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"5' 11""",185 lbs,,,,,,,,,
Forrest Griffin,Light Heavyweight,19-7-0,3,7,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,45,"6' 3""",205 lbs,,,"77""",Xtreme Couture,,,,,
Forrest Petz,,6-8-0,1,0,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,49,"5' 9""",170 lbs,,,"71.5""",,,,,,
Francesco Maturi,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Francimar Barroso,Light Heavyweight,25-7-1,9,7,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,45,"6' 1""",265 lbs,,,"75""",Nova Uniao ,,,,,
Francisco Figueiredo,Flyweight,13-5-1,3,8,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,35,"5' 6""",125 lbs,,,"68""",Team Figueiredo,,,,,
Francisco Prado,Welterweight,12-4-0,6,6,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Argentina,Orthodox,23,"5' 10""",170 lbs,,,"69""",American Top Team,,,,,
Francisco Rivera,Bantamweight,16-10-0,10,0,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,43,"5' 8""",135 lbs,,,"71""",United Mixed Martial Arts,,,,,
Francisco Trevino,Lightweight,13-3-0,4,4,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,43,"5' 10""",170 lbs,,,"70""",Macaco Gold Team ,,,,,
Francisco Trinaldo,Lightweight,28-9-0,9,5,0,28,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,46,"5' 9""",170 lbs,,,"70""",Constrictor Team,,,,,
